State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct
South Carolina,Spartanburg,2025,49,1.0,9.3,65.3,19.3,0.1,2.3,3.3,66234.0,347852,808.378,430.30859325711486,South,South Atlantic,6.066823827538586,11.100949205246406,28.6
South Carolina,York,2025,44,1.0,7.4,66.3,18.2,0.4,3.0,4.1,89095.0,293673,681.035,431.215723127299,South,South Atlantic,6.06892482269682,11.397458495161516,25.6
South Dakota,Brookings,2025,48,1.0,4.6,87.5,1.0,0.8,3.3,2.8,70064.0,35353,792.217,44.62539935396489,Midwest,West North Central,3.8204645648279625,11.15716438904118,5.6
South Dakota,Brown,2025,25,0.9888888888888888,4.7,84.7,1.3,2.9,2.9,3.4,70898.0,37877,1713.03,22.111113056980905,Midwest,West North Central,3.1403135865613843,11.168997503377634,6.0
South Dakota,Clay,2025,37,0.9277777777777778,3.3,84.2,1.8,2.6,3.0,5.1,56850.0,15219,412.022,36.93734800568902,Midwest,West North Central,3.635936062371863,10.948171499178683,5.1
South Dakota,Codington,2025,33,0.9944444444444444,3.3,90.4,0.7,1.9,0.6,2.8,72727.0,28767,687.585,41.83773642531469,Midwest,West North Central,3.75741940630577,11.194467983844662,4.0
South Dakota,Custer,2025,46,1.0,3.1,87.7,0.3,2.0,0.4,5.0,84112.0,8892,1556.943,5.711191739196618,Midwest,West North Central,1.9037765416510823,11.339904523059229,3.4
South Dakota,Hughes,2025,14,0.9944444444444444,3.3,80.2,0.1,10.8,0.7,5.1,81395.0,17664,741.527,23.821115077401092,Midwest,West North Central,3.2116947053346214,11.30706912504261,3.4
South Dakota,Jackson,2025,44,1.0,0.4,36.6,0.0,61.2,0.0,1.7,35417.0,2802,1863.883,1.5033132444472104,Midwest,West North Central,0.9176151522210914,10.47494720983897,0.4
South Dakota,Meade,2025,42,1.0,4.9,85.0,1.7,1.6,0.7,5.4,74790.0,30546,3470.934,8.800513060749642,Midwest,West North Central,2.282434737443867,11.222439465185714,6.6000000000000005
South Dakota,Minnehaha,2025,36,1.0,6.6,78.6,6.3,1.8,1.6,4.9,76880.0,203289,806.841,251.95670522444945,Midwest,West North Central,5.533218348488804,11.250001043644174,12.899999999999999
South Dakota,Pennington,2025,31,1.0,5.7,77.8,1.1,6.0,1.2,7.5,74517.0,113512,2776.765,40.8792245652765,Midwest,West North Central,3.734789870197598,11.21878256625621,6.800000000000001
Tennessee,Anderson,2025,42,0.6777777777777778,4.1,86.4,3.3,0.2,1.4,4.0,66183.0,79153,337.206,234.73188496052856,South,East South Central,5.462695078521044,11.100178911363873,7.3999999999999995
Tennessee,Blount,2025,46,1.0,4.7,88.5,2.5,0.1,0.8,3.0,77365.0,139333,558.82,249.3343115851258,South,East South Central,5.522797270885164,11.256289760923773,7.2
Tennessee,Claiborne,2025,36,1.0,1.7,94.0,0.6,0.1,0.6,2.9,49379.0,32466,434.604,74.70248778198084,South,East South Central,4.3268110236019615,10.807280511580302,2.3
Tennessee,Davidson,2025,50,1.0,13.9,53.2,24.3,0.1,3.4,4.6,77853.0,715388,503.477,1420.8950955058524,South,East South Central,7.259745835142461,11.262577712165138,38.2
Tennessee,DeKalb,2025,35,1.0,7.7,87.0,1.5,0.2,1.1,2.3,53153.0,20959,304.415,68.85008951595682,South,East South Central,4.246351367247702,10.88092982620353,9.2
Tennessee,Dyer,2025,34,1.0,4.0,76.9,15.0,0.1,0.6,3.4,58154.0,36508,512.351,71.25583828273976,South,East South Central,4.2802131304093765,10.97084994319928,19.0
Tennessee,Hamilton,2025,45,1.0,8.0,68.3,16.9,0.1,2.1,4.1,76183.0,376192,542.164,693.8712271563586,South,East South Central,6.543726543730358,11.240893619672013,24.9
Tennessee,Jefferson,2025,42,0.6777777777777778,4.7,89.6,1.5,0.1,0.5,3.0,66114.0,56864,275.152,206.66395301506077,South,East South Central,5.335921162690759,11.099135803715832,6.2
Tennessee,Knox,2025,46,1.0,6.3,79.1,8.0,0.1,2.3,3.7,74222.0,494148,508.325,972.1103624649584,South,East South Central,6.880497500692176,11.214815881166105,14.3
Tennessee,Lawrence,2025,34,0.9555555555555556,2.8,92.1,1.4,0.0,0.4,3.3,54706.0,45385,617.13,73.54204138512145,South,East South Central,4.311363280114552,10.909728671608544,4.199999999999999
Tennessee,Loudon,2025,41,1.0,10.4,85.2,1.2,0.1,0.9,1.8,84185.0,58580,229.272,255.50437907812557,South,East South Central,5.547145736894431,11.3407720370919,11.6
Tennessee,Madison,2025,33,1.0,5.2,53.4,36.2,0.1,1.0,3.7,60042.0,99295,557.174,178.21183328726755,South,East South Central,5.1885685323298105,11.00279959631851,41.400000000000006
Tennessee,Maury,2025,34,0.9666666666666668,8.1,76.3,10.3,0.1,1.0,3.9,76130.0,107791,613.129,175.8047653919485,South,East South Central,5.1750461034146715,11.240197684300258,18.4
Tennessee,McMinn,2025,37,0.9611111111111112,4.6,85.8,3.2,0.0,0.8,5.4,61470.0,54884,430.117,127.60248955516754,South,East South Central,4.856726170521018,11.026304529901054,7.8
Tennessee,Montgomery,2025,31,0.9777777777777776,11.4,59.3,19.2,0.1,2.6,6.8,75613.0,234153,539.169,434.2849830016192,South,East South Central,6.076000949919576,11.233383505056556,30.6
Tennessee,Putnam,2025,30,0.9722222222222222,8.4,85.0,2.4,0.1,1.1,2.8,58912.0,82558,401.106,205.82589141025065,South,East South Central,5.331877335040369,10.983800084032804,10.8
Tennessee,Roane,2025,29,0.9777777777777776,2.5,90.3,2.6,0.1,0.7,3.8,71885.0,55208,360.768,153.02909348944476,South,East South Central,5.0371415033333555,11.182822898856692,5.1
Tennessee,Sevier,2025,41,1.0,9.6,85.1,1.1,0.1,1.3,2.3,62581.0,99652,592.512,168.1856232447613,South,East South Central,5.13099647455946,11.044216996641383,10.7
Tennessee,Shelby,2025,45,1.0,8.8,32.7,52.3,0.0,2.9,2.7,63767.0,919173,761.263,1207.4315972272393,South,East South Central,7.097078597157457,11.062991094138104,61.099999999999994
Tennessee,Sullivan,2025,42,1.0,2.6,91.6,2.0,0.1,0.7,2.6,58807.0,160624,413.544,388.4084885767899,South,East South Central,5.96462889181912,10.98201617442016,4.6
Tennessee,Sumner,2025,44,0.9833333333333332,7.2,78.6,8.4,0.1,1.6,3.5,90301.0,204424,529.454,386.10341974940224,South,East South Central,5.958691891823584,11.410903813540878,15.600000000000001
Tennessee,Williamson,2025,40,0.6777777777777778,6.0,80.9,3.9,0.1,5.3,3.3,135594.0,260351,582.865,446.674615905913,South,East South Central,6.104066664747167,11.81742040572186,9.9
Tennessee,Wilson,2025,39,0.6666666666666666,6.5,79.3,7.1,0.0,2.2,3.6,95839.0,158805,571.088,278.07448239150534,South,East South Central,5.6314787081700795,11.47042497923808,13.6
Texas,Atascosa,2025,45,0.8722222222222222,65.4,31.0,1.1,0.4,0.6,1.3,70770.0,51008,1219.542,41.82553778385657,South,West South Central,3.757134601839604,11.167190461069831,66.5
Texas,Bell,2025,47,1.0,26.3,42.4,21.5,0.1,2.9,5.8,68865.0,386897,1053.831,367.1338193695194,South,West South Central,5.9084465116591645,11.139903345351431,47.8
Texas,Bexar,2025,53,1.0,59.7,26.2,7.4,0.1,3.2,2.8,72341.0,2067341,1240.325,1666.7736278797895,South,West South Central,7.419244859008253,11.189146329021272,67.10000000000001
Texas,Bowie,2025,47,1.0,8.6,60.9,24.7,0.3,1.4,3.8,59803.0,92115,884.939,104.09192046005433,South,West South Central,4.6548354001424865,10.99881110590447,33.3
Texas,Brazoria,2025,33,1.0,31.6,41.6,15.9,0.2,7.4,2.9,97993.0,391255,1363.27,286.99743997887435,South,West South Central,5.662951591134197,11.492651326530138,47.5
Texas,Brazos,2025,43,1.0,27.4,53.0,10.1,0.1,5.8,3.1,58553.0,242311,586.138,413.4026457933114,South,West South Central,6.026838075561261,10.977687605971129,37.5
Texas,Brewster,2025,44,1.0,42.1,51.3,0.6,0.0,1.9,4.0,56212.0,9503,6183.763,1.53676652873016,South,West South Central,0.9308902498669387,10.936885536220636,42.7
Texas,Cameron,2025,55,1.0,89.3,8.7,0.5,0.1,0.8,0.4,52601.0,426120,891.719,477.86354221453166,South,West South Central,6.171415676270528,10.87049040995193,89.8
Texas,Collin,2025,39,1.0,16.1,49.6,10.8,0.2,18.7,4.0,121600.0,1163337,841.267,1382.8392175135837,South,West South Central,7.232616957112314,11.708492248514204,26.900000000000002
Texas,Culberson,2025,24,0.1111111111111111,78.0,17.4,0.2,2.9,1.2,0.2,58777.0,2195,3812.156,0.5757896581357111,South,West South Central,0.4547565168784255,10.981505900902489,78.2
Texas,Dallas,2025,53,1.0,41.3,26.4,22.1,0.1,7.0,2.7,76547.0,2621179,873.2,3001.8082913421895,South,West South Central,8.007303226898642,11.245660210246031,63.4
Texas,Denton,2025,47,1.0,20.5,52.4,10.7,0.1,11.0,4.5,111498.0,979561,878.698,1114.7868778579216,South,West South Central,7.017315155042868,11.621761932501705,31.2
Texas,Ector,2025,43,1.0,63.5,28.7,4.2,0.1,1.1,2.1,71536.0,164654,897.884,183.380035728446,South,West South Central,5.216999039146576,11.177956098473762,67.7
Texas,El Paso,2025,74,1.0,82.7,11.0,3.0,0.2,1.2,1.5,59806.0,870779,1013.491,859.1876987560817,South,West South Central,6.757150619801071,10.99886126935372,85.7
Texas,Ellis,2025,33,1.0,28.2,52.7,14.4,0.1,0.8,3.2,99595.0,213160,935.704,227.8070842916136,South,West South Central,5.432879221839301,11.508867241509375,42.6
Texas,Galveston,2025,48,1.0,26.4,54.0,11.9,0.2,3.4,3.7,86105.0,358990,379.411,946.1771008220636,South,West South Central,6.853486088185123,11.363322760738999,38.3
Texas,Gregg,2025,36,1.0,20.2,54.7,17.6,0.3,1.3,5.7,66550.0,125480,273.38,458.9948057648694,South,West South Central,6.131215197603886,11.105708823823258,37.8
Texas,Harris,2025,63,1.0,44.0,26.6,18.6,0.1,7.3,3.0,74983.0,4838303,1707.017,2834.3613449661016,South,West South Central,7.949924666581538,11.22501670015901,62.6
Texas,Harrison,2025,45,1.0,14.8,60.5,20.3,0.1,0.5,3.5,66103.0,70155,900.059,77.94489027941502,South,West South Central,4.368750017637114,11.098969410588996,35.1
Texas,Hidalgo,2025,54,1.0,91.9,6.0,0.6,0.1,1.0,0.3,54338.0,891977,1571.195,567.7061090443898,South,West South Central,6.343363796376369,10.902979077003044,92.5
Texas,Hood,2025,37,1.0,13.8,80.8,1.1,0.3,0.7,3.0,88160.0,65894,420.738,156.6152807685543,South,West South Central,5.060157131914875,11.386908624386741,14.9
Texas,Hunt,2025,33,1.0,21.5,65.0,7.8,0.3,1.4,3.7,71938.0,108972,840.421,129.66358527452311,South,West South Central,4.87262596876156,11.183559915917929,29.3
Texas,Jefferson,2025,52,1.0,24.1,36.3,32.7,0.1,3.8,2.6,60026.0,253878,876.735,289.5721055963318,South,West South Central,5.671851757528021,11.002533080675796,56.800000000000004
Texas,Johnson,2025,34,1.0,25.3,64.6,5.1,0.2,1.1,3.3,84859.0,195597,725.05,269.7703606647818,South,West South Central,5.601271084031605,11.348746334571869,30.4
Texas,Karnes,2025,4,1.0,53.4,34.7,9.3,0.1,0.3,2.2,60214.0,14968,747.752,20.01733194963036,South,West South Central,3.0453474282599076,11.005660162398994,62.7
Texas,Kaufman,2025,45,1.0,27.4,48.8,18.4,0.1,1.8,3.3,89485.0,172604,780.692,221.0910320587376,South,West South Central,5.403087352141621,11.401826292451508,45.8
Texas,Kleberg,2025,49,0.6666666666666666,71.4,20.8,3.6,0.2,1.3,2.4,61292.0,30579,881.306,34.69736958559229,South,West South Central,3.5750770049951632,11.023404607698067,75.0
Texas,Lubbock,2025,25,1.0,36.2,51.5,6.7,0.1,2.4,2.7,64155.0,318884,895.602,356.05548000116124,South,West South Central,5.87789117587107,11.06905730932912,42.900000000000006
Texas,Maverick,2025,41,1.0,94.8,2.9,0.2,1.5,0.5,0.2,49568.0,58082,1279.476,45.39514613795022,South,West South Central,3.837194844664396,10.811100743216596,95.0
Texas,McLennan,2025,52,1.0,27.0,54.1,13.5,0.1,1.7,3.3,66643.0,266067,1036.69,256.6504933972547,South,West South Central,5.5516039897627145,11.107105293834648,40.5
Texas,Montgomery,2025,55,1.0,27.9,58.7,6.1,0.1,3.3,3.5,97701.0,684432,1042.11,656.7751964763797,South,West South Central,6.488863226258358,11.489667073393028,34.0
Texas,Navarro,2025,48,1.0,32.1,50.5,9.1,0.2,0.8,6.5,63111.0,54711,1009.702,54.18529427494449,South,West South Central,4.010696509727518,11.052650359802138,41.2
Texas,Nueces,2025,55,1.0,62.5,29.3,3.5,0.1,2.3,1.9,66897.0,352955,839.246,420.5620282968284,South,West South Central,6.0439669274613825,11.110909402061512,66.0
Texas,Orange,2025,47,1.0,9.6,76.8,7.6,0.1,1.1,4.2,72104.0,85307,333.786,255.57393060224217,South,West South Central,5.54741685154976,11.185864800236246,17.2
Texas,Parker,2025,36,1.0,14.7,79.1,1.3,0.2,0.9,3.6,104443.0,165168,903.719,182.76477533392568,South,West South Central,5.213656544840785,11.556396747027101,16.0
Texas,Polk,2025,33,1.0,15.3,70.9,7.7,0.9,0.6,4.5,62259.0,52800,1057.045,49.95056974868619,South,West South Central,3.9308559421123177,11.03905838218977,23.0
Texas,Potter,2025,16,1.0,39.3,42.2,10.2,0.2,4.7,3.1,53249.0,115975,908.39,127.67093429033784,South,West South Central,4.857258248306294,10.882734304052615,49.5
Texas,Randall,2025,42,1.0,24.6,66.5,3.1,0.2,1.7,3.3,83864.0,146070,912.711,160.03970588718664,South,West South Central,5.081650954995955,11.336951718132408,27.700000000000003
Texas,Rockwall,2025,31,1.0,20.8,63.0,9.1,0.1,3.5,3.0,127981.0,123617,127.209,971.763004189955,South,West South Central,6.88014048025637,11.759637094383818,29.9
Texas,Smith,2025,35,1.0,20.9,57.5,16.3,0.1,1.7,3.2,74192.0,241740,921.473,262.3408390696201,South,West South Central,5.573449159182786,11.214411606631241,37.2
Texas,Tarrant,2025,56,1.0,30.3,42.0,17.3,0.1,6.1,3.6,84207.0,2167390,865.249,2504.9321062491836,South,West South Central,7.826416042610627,11.341033332166788,47.6
Texas,Travis,2025,53,1.0,32.6,46.9,7.8,0.1,7.8,4.2,99611.0,1330015,994.294,1337.6476173043386,South,West South Central,7.199415142500866,11.509027879241515,40.4
Texas,Victoria,2025,31,1.0,48.1,42.4,5.5,0.1,1.2,2.2,70896.0,91413,882.087,103.63263487615168,South,West South Central,4.650455499873845,11.16896929343927,53.6
Texas,Webb,2025,48,1.0,95.0,3.6,0.4,0.0,0.5,0.2,63058.0,269294,3361.478,80.11178416160986,South,West South Central,4.395828254654652,11.051810216769898,95.4
Texas,Wilson,2025,7,1.0,39.9,54.8,2.0,0.1,0.6,1.8,94565.0,52781,803.734,65.66973650486355,South,West South Central,4.199751124392724,11.457042707722556,41.9
Utah,Box Elder,2025,48,1.0,10.2,85.4,0.3,0.4,0.6,2.6,84550.0,61246,5781.304,10.59380375084929,West,Mountain,2.450470795988814,11.345098354326726,10.5
Utah,Cache,2025,46,1.0,11.7,81.3,0.8,0.1,1.7,3.8,81665.0,140046,1164.687,120.24346455313746,West,Mountain,4.797800627772222,11.310380792487239,12.5
Utah,Carbon,2025,47,1.0,13.3,81.9,0.6,0.4,0.2,2.9,58377.0,20517,1479.343,13.868994546903592,West,Mountain,2.6992781419723726,10.974677255626265,13.9
Utah,Davis,2025,48,1.0,11.7,79.9,1.1,0.3,1.9,3.7,110884.0,370924,324.716,1142.3028123036745,West,Mountain,7.041676556357436,11.616239888809117,12.799999999999999
Utah,Duchesne,2025,47,1.0,7.5,84.8,0.1,3.3,0.5,3.0,78445.0,20185,3235.523,6.238558650332574,West,Mountain,1.9794221051325065,11.270153021267056,7.6
Utah,Garfield,2025,4,0.1111111111111111,7.3,89.7,0.1,0.4,0.0,2.1,61875.0,5219,5179.556,1.0076153245567767,West,Mountain,0.6969476120414632,11.032871499870991,7.3999999999999995
Utah,Grand,2025,47,1.0,13.0,77.6,0.0,3.2,2.2,2.6,67106.0,9754,3672.858,2.6556975521514854,West,Mountain,1.296286923734294,11.114028737740096,13.0
Utah,Iron,2025,46,1.0,10.5,83.0,0.7,1.2,1.2,2.8,66247.0,62252,3296.167,18.886179007313647,West,Mountain,2.990024968192598,11.101145459804293,11.2
Utah,Salt Lake,2025,54,1.0,20.6,66.6,1.7,0.5,4.2,4.5,97494.0,1196523,752.852,1589.320344503302,West,Mountain,7.371690749451388,11.487546116630831,22.3
Utah,San Juan,2025,46,1.0,5.8,44.8,0.1,44.7,0.3,3.2,64481.0,14483,7823.765,1.851154782895447,West,Mountain,1.0477240991953405,11.074125885745115,5.8999999999999995
Utah,Tooele,2025,45,1.0,15.0,77.8,1.0,0.4,0.7,3.5,106587.0,79347,7040.27,11.270448434506063,West,Mountain,2.507193805284494,11.576716832057715,16.0
Utah,Uintah,2025,48,1.0,8.8,80.0,0.5,3.8,0.8,5.8,73746.0,37056,4482.881,8.266112796659112,West,Mountain,2.2263639600974754,11.208382035443035,9.3
Utah,Utah,2025,49,1.0,14.5,77.6,0.7,0.2,1.5,4.3,100671.0,705400,2004.46,351.9152290392425,West,Mountain,5.86622788372927,11.519613053120045,15.2
Utah,Wasatch,2025,48,1.0,14.7,80.6,0.2,0.0,1.0,2.7,117608.0,36642,1176.952,31.132960392607345,West,Mountain,3.469882306841849,11.675112339343801,14.899999999999999
Utah,Washington,2025,45,1.0,12.1,81.3,0.4,0.5,1.1,3.6,80632.0,196431,2427.589,80.91608587779892,West,Mountain,4.405695380337681,11.297650872034714,12.5
Utah,Wayne,2025,4,0.1,3.0,90.7,0.3,0.0,0.0,5.9,76607.0,2584,2461.094,1.0499395797153623,West,Mountain,0.717810319406391,11.246443735365446,3.3
Utah,Weber,2025,47,1.0,19.2,74.0,1.1,0.3,1.5,3.4,90005.0,269648,611.048,441.2877548081329,West,Mountain,6.091960699227942,11.407620503324805,20.3
Vermont,Bennington,2025,39,1.0,2.8,90.8,1.1,0.1,0.9,3.9,73325.0,37269,674.236,55.27589746023648,Northeast,New England,4.030266334426386,11.202656893845651,3.9
Vermont,Chittenden,2025,40,1.0,2.9,85.5,2.3,0.1,4.4,4.6,96759.0,169758,536.849,316.21182120111985,Northeast,New England,5.759569756409031,11.479978629821447,5.199999999999999
Vermont,Rutland,2025,38,1.0,2.2,92.7,0.6,0.0,0.6,3.8,68616.0,60425,930.55,64.93471602815539,Northeast,New England,4.188665101405092,11.136281022670257,2.8000000000000003
Vermont,Windham,2025,12,0.1111111111111111,3.1,90.1,0.8,0.0,1.2,4.3,72217.0,45923,785.959,58.429256487933856,Northeast,New England,4.084786638580704,11.187430754228966,3.9000000000000004
Virginia,Albemarle,2025,41,1.0,7.5,73.4,9.0,0.1,5.8,3.8,104392.0,114919,720.472,159.5051577299326,South,South Atlantic,5.078326077442728,11.555908323142082,16.5
Virginia,Arlington,2025,40,1.0,15.9,58.0,9.3,0.1,10.5,5.5,142114.0,236254,25.997,9087.740893179982,South,South Atlantic,9.114791661975591,11.86438483139969,25.200000000000003
Virginia,Caroline,2025,37,1.0,7.7,61.2,23.7,0.3,1.0,5.0,87407.0,32098,527.363,60.86509671706205,South,South Atlantic,4.1249561550214136,11.378330649969651,31.4
Virginia,Carroll,2025,9,0.25,4.1,93.2,0.2,0.0,0.3,2.1,54484.0,29157,474.744,61.416258025377886,South,South Atlantic,4.133825786717847,10.905662359567232,4.3
Virginia,Chesterfield,2025,42,1.0,11.9,56.4,22.8,0.0,3.6,4.4,101931.0,377869,423.506,892.2400154897451,South,South Atlantic,6.794855319107765,11.532051392768706,34.7
Virginia,Fairfax,2025,44,1.0,17.6,46.8,9.4,0.1,19.9,5.4,153637.0,1147837,391.02,2935.494348115186,South,South Atlantic,7.984971750259611,11.942347956104141,27.0
Virginia,Fairfax,2025,44,1.0,17.6,46.8,9.4,0.1,19.9,5.4,153637.0,25026,6.241,4009.934305399776,South,South Atlantic,8.29677948702704,11.942347956104141,27.0
Virginia,Fauquier,2025,36,1.0,12.4,74.8,6.3,0.1,1.7,4.2,130189.0,74577,647.994,115.08902860211668,South,South Atlantic,4.754357384687377,11.776742519780447,18.7
Virginia,Frederick,2025,42,1.0,12.5,77.4,4.4,0.1,1.9,3.1,97606.0,95008,413.135,229.96841226233556,South,South Atlantic,5.442280957718462,11.488694245921485,16.9
Virginia,Giles,2025,39,1.0,1.8,93.7,2.7,0.0,0.5,1.2,65691.0,16557,357.225,46.34893974385891,South,South Atlantic,3.8575444274882256,11.092717208787851,4.5
Virginia,Hanover,2025,37,1.0,4.0,80.7,8.3,0.1,2.1,4.2,112805.0,112879,467.573,241.4147095747616,South,South Atlantic,5.490649935418214,11.633415943304852,12.3
Virginia,Henrico,2025,41,1.0,6.9,49.5,29.1,0.1,9.4,4.4,88783.0,335744,233.699,1436.6514191331585,South,South Atlantic,7.2707661021733125,11.393950469211568,36.0
Virginia,Loudoun,2025,43,1.0,14.3,51.0,7.5,0.1,21.7,4.6,181765.0,432998,515.737,839.5713318997862,South,South Atlantic,6.734081817658955,12.11046992293938,21.8
Virginia,Madison,2025,41,1.0,3.9,83.8,8.9,0.0,0.3,3.0,84323.0,14044,320.639,43.80003680151198,South,South Atlantic,3.802208960882923,11.342409941889908,12.8
Virginia,Prince Edward,2025,35,1.0,4.9,60.0,29.5,0.2,1.1,3.1,56315.0,21996,349.946,62.85541197784801,South,South Atlantic,4.156621339698582,10.938716208481797,34.4
Virginia,Prince William,2025,38,1.0,26.1,37.9,19.6,0.1,9.9,5.7,131402.0,488880,335.255,1458.233285111333,South,South Atlantic,7.285666429580287,11.786016605616966,45.7
Virginia,Roanoke,2025,39,1.0,4.1,82.3,6.4,0.1,3.7,2.9,83709.0,97023,250.548,387.243162986733,South,South Atlantic,5.961631852052062,11.335101777578686,10.5
Virginia,Roanoke,2025,39,1.0,4.1,82.3,6.4,0.1,3.7,2.9,83709.0,98355,42.521,2313.092354366078,South,South Atlantic,7.746772818092059,11.335101777578686,10.5
Virginia,Rockbridge,2025,35,1.0,2.3,89.4,2.6,0.2,0.9,3.5,65469.0,22531,596.548,37.76896410682795,South,South Atlantic,3.657620032389279,11.08933202714711,4.9
Virginia,Rockingham,2025,41,1.0,9.3,84.4,2.2,0.0,1.1,2.6,80693.0,85600,849.794,100.7302946361118,South,South Atlantic,4.622325141057353,11.298407109479712,11.5
Virginia,Stafford,2025,38,1.0,16.6,51.5,19.5,0.1,3.9,7.4,137807.0,163466,269.205,607.2175479653052,South,South Atlantic,6.4105326271212,11.833609434529853,36.1
Virginia,Wythe,2025,40,1.0,1.6,92.9,2.2,0.0,0.8,1.9,57745.0,28188,461.952,61.01932668329177,South,South Atlantic,4.127446057168544,10.963792044549187,3.8000000000000003
Washington,Adams,2025,19,1.0,64.5,31.1,0.2,0.2,0.6,2.6,66136.0,20800,1924.989,10.805256549517946,West,Pacific,2.468544902577314,11.099468506932512,64.7
Washington,Asotin,2025,35,1.0,4.6,87.1,0.9,1.0,1.1,4.6,72283.0,22467,636.075,35.321306449711116,West,Pacific,3.592404523617862,11.188344249102178,5.5
Washington,Benton,2025,35,1.0,25.6,64.6,1.6,0.4,3.0,3.9,89874.0,212905,1700.128,125.22880630164316,West,Pacific,4.8380961831855025,11.406163968396774,27.200000000000003
Washington,Chelan,2025,27,1.0,29.0,65.0,0.4,0.6,0.8,3.4,82381.0,80172,2921.178,27.445092356576698,West,Pacific,3.347975645044824,11.319110106785054,29.4
Washington,Clallam,2025,26,1.0,6.8,80.2,0.8,3.3,1.7,6.7,70370.0,77813,1738.773,44.75167258750855,West,Pacific,3.82322835034306,11.161522314960594,7.6
Washington,Clark,2025,31,1.0,12.3,72.5,2.1,0.3,5.0,6.4,97536.0,516959,628.499,822.5295505641218,West,Pacific,6.7135994330833135,11.487976819606263,14.4
Washington,Columbia,2025,37,1.0,8.3,81.2,0.5,0.3,1.9,7.5,71810.0,4014,868.585,4.621309370988446,West,Pacific,1.72656462093065,11.181779021104363,8.8
Washington,Cowlitz,2025,21,1.0,10.5,79.6,0.6,0.8,1.2,6.3,76531.0,112360,1141.159,98.4613011858996,West,Pacific,4.599768635705538,11.245451166489799,11.1
Washington,Franklin,2025,22,1.0,55.3,37.1,1.9,0.2,1.7,3.1,86714.0,98902,1241.596,79.65715095731623,West,Pacific,4.3902074671913,11.370370626087977,57.199999999999996
Washington,Garfield,2025,18,1.0,5.0,86.4,0.8,0.0,2.1,5.7,64884.0,2353,710.835,3.310191535307068,West,Pacific,1.4609823428746596,11.080356339170006,5.8
Washington,Grant,2025,26,1.0,43.9,49.2,1.2,0.6,0.8,4.1,73267.0,101799,2679.547,37.99112312640905,West,Pacific,3.6633340080787136,11.201865581863736,45.1
Washington,Grays Harbor,2025,19,1.0,11.2,76.0,1.5,3.8,1.3,5.2,64414.0,77053,1901.463,40.523007810301856,West,Pacific,3.7262476786784555,11.073086279770727,12.7
Washington,Jefferson,2025,19,1.0,4.4,84.6,0.3,1.0,1.3,6.5,74048.0,33577,1803.728,18.615334462845837,West,Pacific,2.976311630897526,11.212468810553348,4.7
Washington,King,2025,43,1.0,11.0,52.9,6.4,0.4,20.5,7.3,124746.0,2287171,2115.736,1081.0285404228127,West,Pacific,6.9865928365288,11.734034948971443,17.4
Washington,Kitsap,2025,21,1.0,9.4,72.6,2.2,0.8,4.8,8.6,104158.0,277881,395.111,703.2985667318804,West,Pacific,6.557202366724277,11.55366425602917,11.600000000000001
Washington,Kittitas,2025,22,1.0,10.5,79.3,1.1,0.3,1.7,6.1,73804.0,47172,2297.272,20.533920232345142,West,Pacific,3.069629377121091,11.209168209661772,11.6
Washington,Klickitat,2025,14,0.1055555555555555,13.2,78.8,0.3,1.3,0.8,4.7,71042.0,23411,1871.636,12.508308239422623,West,Pacific,2.6033049212904085,11.171026530422912,13.5
Washington,Lewis,2025,18,1.0,11.5,79.9,0.7,1.0,1.1,4.9,74796.0,85154,2402.782,35.43975275326684,West,Pacific,3.595660287332154,11.22251968659685,12.2
Washington,Mason,2025,21,1.0,12.8,74.9,1.0,1.4,1.0,7.7,83270.0,67982,959.553,70.84757173392194,West,Pacific,4.27454681562716,11.329843619229864,13.8
Washington,Okanogan,2025,31,1.0,21.0,62.4,1.3,8.3,0.6,5.8,63207.0,43425,5266.193,8.245994782188955,West,Pacific,2.2241904612341585,11.05417033349524,22.3
Washington,Pacific,2025,15,1.0,9.9,79.4,0.5,1.9,1.6,5.5,67081.0,23994,933.373,25.706764605361418,West,Pacific,3.2849168893230365,11.113656123399075,10.4
Washington,Pierce,2025,44,1.0,12.8,61.4,7.0,0.6,6.8,9.2,99564.0,930319,1667.979,557.7522258973285,West,Pacific,6.325706129628709,11.508555932452285,19.8
Washington,Skagit,2025,22,1.0,19.3,70.9,0.7,1.0,2.1,5.2,89263.0,131328,1730.231,75.90200383648195,West,Pacific,4.342531933863675,11.399342347298056,20.0
Washington,Snohomish,2025,41,1.0,12.1,62.0,3.6,0.6,13.6,6.9,111246.0,844430,2086.515,404.7083294392803,West,Pacific,6.0056345010326515,11.619499244325908,15.7
Washington,Spokane,2025,42,1.0,7.1,80.9,1.9,0.7,2.2,6.0,78582.0,549056,1764.224,311.2167162446492,West,Pacific,5.743697550032462,11.271897944557457,9.0
Washington,Stevens,2025,27,1.0,4.2,83.8,0.3,3.8,0.8,5.8,69327.0,48067,2477.103,19.404522137351577,West,Pacific,3.0157565496838403,11.146589719689185,4.5
Washington,Thurston,2025,26,0.8944444444444445,10.6,69.5,3.2,0.8,6.0,7.9,96563.0,299067,722.501,413.9329910962061,West,Pacific,6.0281170399554025,11.477950924054323,13.8
