GEO_ID,County_Area,Total_Population
0500000US55117,"Sheboygan County, Wisconsin",117991
0500000US55119,"Taylor County, Wisconsin",20024
0500000US55121,"Trempealeau County, Wisconsin",30839
0500000US55123,"Vernon County, Wisconsin",31049
0500000US55125,"Vilas County, Wisconsin",23647
0500000US55127,"Walworth County, Wisconsin",105657
0500000US55129,"Washburn County, Wisconsin",16854
0500000US55131,"Washington County, Wisconsin",137879
0500000US55133,"Waukesha County, Wisconsin",411762
0500000US55135,"Waupaca County, Wisconsin",51569
0500000US55137,"Waushara County, Wisconsin",24868
0500000US55139,"Winnebago County, Wisconsin",171769
0500000US55141,"Wood County, Wisconsin",74004
0500000US56001,"Albany County, Wyoming",38249
0500000US56003,"Big Horn County, Wyoming",11828
0500000US56005,"Campbell County, Wyoming",47240
0500000US56007,"Carbon County, Wyoming",14463
0500000US56009,"Converse County, Wyoming",13762
0500000US56011,"Crook County, Wyoming",7455
0500000US56013,"Fremont County, Wyoming",39533
0500000US56015,"Goshen County, Wyoming",12605
0500000US56017,"Hot Springs County, Wyoming",4620
0500000US56019,"Johnson County, Wyoming",8686
0500000US56021,"Laramie County, Wyoming",101060
0500000US56023,"Lincoln County, Wyoming",20486
0500000US56025,"Natrona County, Wyoming",79977
0500000US56027,"Niobrara County, Wyoming",2368
0500000US56029,"Park County, Wyoming",30449
0500000US56031,"Platte County, Wyoming",8612
0500000US56033,"Sheridan County, Wyoming",32055
0500000US56035,"Sublette County, Wyoming",8838
0500000US56037,"Sweetwater County, Wyoming",41542
0500000US56039,"Teton County, Wyoming",23396
0500000US56041,"Uinta County, Wyoming",20644
0500000US56043,"Washakie County, Wyoming",7703
0500000US56045,"Weston County, Wyoming",6826
0500000US72001,"Adjuntas Municipio, Puerto Rico",17960
0500000US72003,"Aguada Municipio, Puerto Rico",37758
0500000US72005,"Aguadilla Municipio, Puerto Rico",54137
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",23614
0500000US72009,"Aibonito Municipio, Puerto Rico",24636
0500000US72011,"Añasco Municipio, Puerto Rico",25094
0500000US72013,"Arecibo Municipio, Puerto Rico",86467
0500000US72015,"Arroyo Municipio, Puerto Rico",15341
0500000US72017,"Barceloneta Municipio, Puerto Rico",22494
0500000US72019,"Barranquitas Municipio, Puerto Rico",29054
0500000US72021,"Bayamón Municipio, Puerto Rico",182469
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",46876
0500000US72025,"Caguas Municipio, Puerto Rico",125586
0500000US72027,"Camuy Municipio, Puerto Rico",32734
0500000US72029,"Canóvanas Municipio, Puerto Rico",41816
0500000US72031,"Carolina Municipio, Puerto Rico",152204
0500000US72033,"Cataño Municipio, Puerto Rico",22467
0500000US72035,"Cayey Municipio, Puerto Rico",40917
0500000US72037,"Ceiba Municipio, Puerto Rico",10995
0500000US72039,"Ciales Municipio, Puerto Rico",16805
0500000US72041,"Cidra Municipio, Puerto Rico",39643
0500000US72043,"Coamo Municipio, Puerto Rico",33998
0500000US72045,"Comerío Municipio, Puerto Rico",18711
0500000US72047,"Corozal Municipio, Puerto Rico",34444
0500000US72049,"Culebra Municipio, Puerto Rico",1387
0500000US72051,"Dorado Municipio, Puerto Rico",35810
0500000US72053,"Fajardo Municipio, Puerto Rico",31489
0500000US72054,"Florida Municipio, Puerto Rico",11532
0500000US72055,"Guánica Municipio, Puerto Rico",12855
0500000US72057,"Guayama Municipio, Puerto Rico",35298
0500000US72059,"Guayanilla Municipio, Puerto Rico",17141
0500000US72061,"Guaynabo Municipio, Puerto Rico",89378
0500000US72063,"Gurabo Municipio, Puerto Rico",40228
0500000US72065,"Hatillo Municipio, Puerto Rico",38157
0500000US72067,"Hormigueros Municipio, Puerto Rico",15441
0500000US72069,"Humacao Municipio, Puerto Rico",50100
0500000US72071,"Isabela Municipio, Puerto Rico",42890
0500000US72073,"Jayuya Municipio, Puerto Rico",14566
0500000US72075,"Juana Díaz Municipio, Puerto Rico",46156
0500000US72077,"Juncos Municipio, Puerto Rico",36829
0500000US72079,"Lajas Municipio, Puerto Rico",23035
0500000US72081,"Lares Municipio, Puerto Rico",27855
0500000US72083,"Las Marías Municipio, Puerto Rico",8744
0500000US72085,"Las Piedras Municipio, Puerto Rico",34951
0500000US72087,"Loíza Municipio, Puerto Rico",22768
0500000US72089,"Luquillo Municipio, Puerto Rico",17532
0500000US72091,"Manatí Municipio, Puerto Rico",38943
0500000US72093,"Maricao Municipio, Puerto Rico",4988
0500000US72095,"Maunabo Municipio, Puerto Rico",10399
0500000US72097,"Mayagüez Municipio, Puerto Rico",70828
0500000US72099,"Moca Municipio, Puerto Rico",37424
0500000US72101,"Morovis Municipio, Puerto Rico",28397
0500000US72103,"Naguabo Municipio, Puerto Rico",23054
0500000US72105,"Naranjito Municipio, Puerto Rico",29310
0500000US72107,"Orocovis Municipio, Puerto Rico",21309
0500000US72109,"Patillas Municipio, Puerto Rico",15563
0500000US72111,"Peñuelas Municipio, Puerto Rico",19853
0500000US72113,"Ponce Municipio, Puerto Rico",132760
0500000US72115,"Quebradillas Municipio, Puerto Rico",23409
0500000US72117,"Rincón Municipio, Puerto Rico",15378
0500000US72119,"Río Grande Municipio, Puerto Rico",46051
0500000US72121,"Sabana Grande Municipio, Puerto Rico",22407
0500000US72123,"Salinas Municipio, Puerto Rico",25079
0500000US72125,"San Germán Municipio, Puerto Rico",31305
0500000US72127,"San Juan Municipio, Puerto Rico",336160
0500000US72129,"San Lorenzo Municipio, Puerto Rico",37431
0500000US72131,"San Sebastián Municipio, Puerto Rico",39088
0500000US72133,"Santa Isabel Municipio, Puerto Rico",19903
0500000US72135,"Toa Alta Municipio, Puerto Rico",66320
0500000US72137,"Toa Baja Municipio, Puerto Rico",73039
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",67088
0500000US72141,"Utuado Municipio, Puerto Rico",27621
0500000US72143,"Vega Alta Municipio, Puerto Rico",34921
0500000US72145,"Vega Baja Municipio, Puerto Rico",53892
0500000US72147,"Vieques Municipio, Puerto Rico",8078
0500000US72149,"Villalba Municipio, Puerto Rico",21556
0500000US72151,"Yabucoa Municipio, Puerto Rico",29400
0500000US72153,"Yauco Municipio, Puerto Rico",32993
