State,County,Year,median_aqi,sample_weight,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races,Median_Household_Income,Total_Population,Land_Area_SqMi,population_density,Region,Division,log_population_density,log_median_income,total_minority_pct,Division_East North Central,Division_East South Central,Division_Middle Atlantic,Division_Mountain,Division_New England,Division_Pacific,Division_South Atlantic,Division_West North Central,Division_West South Central,interaction_income_Division_East North Central,interaction_density_Division_East North Central,interaction_income_Division_East South Central,interaction_density_Division_East South Central,interaction_income_Division_Middle Atlantic,interaction_density_Division_Middle Atlantic,interaction_income_Division_Mountain,interaction_density_Division_Mountain,interaction_income_Division_New England,interaction_density_Division_New England,interaction_income_Division_Pacific,interaction_density_Division_Pacific,interaction_income_Division_South Atlantic,interaction_density_Division_South Atlantic,interaction_income_Division_West North Central,interaction_density_Division_West North Central,interaction_income_Division_West South Central,interaction_density_Division_West South Central
New Mexico,Lincoln,2025,11,0.1055555555555555,33.0,60.2,0.8,3.2,0.5,2.2,53303.0,20224,4831.115,4.18619718222398,West,Mountain,1.646000708419103,10.883766654242374,33.8,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.883766654242374,1.646000708419103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Los Alamos,2025,10,0.1111111111111111,18.0,69.8,0.9,0.6,4.9,5.3,147139.0,19435,109.123,178.1017750611695,West,Mountain,5.187954220023524,11.899139793486256,18.9,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.899139793486256,5.187954220023524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Luna,2025,19,1.0,67.1,28.3,1.1,0.4,1.1,1.3,36419.0,25611,2965.177,8.637258416613916,West,Mountain,2.2656366715572536,10.502873353281599,68.19999999999999,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.502873353281599,2.2656366715572536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Rio Arriba,2025,45,1.0,67.2,14.0,0.6,15.5,0.6,1.5,57155.0,40070,5860.874,6.836864262906864,West,Mountain,2.0588387878884338,10.95353965058886,67.8,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.95353965058886,2.0588387878884338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,San Juan,2025,49,1.0,19.8,36.2,0.6,38.4,0.8,4.0,55872.0,120942,5517.232,21.920774765317105,West,Mountain,3.132043694299536,10.930836537091798,20.400000000000002,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.930836537091798,3.132043694299536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Sandoval,2025,47,1.0,40.0,40.9,2.1,11.0,1.3,4.0,86636.0,153604,3710.194,41.4005305382953,West,Mountain,3.7471608748552727,11.369482255036596,42.1,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.369482255036596,3.7471608748552727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Santa Fe,2025,46,1.0,47.9,44.0,0.8,2.4,1.4,2.9,79071.0,156105,1910.38,81.71410923481191,West,Mountain,4.415390194912096,11.278114108788337,48.699999999999996,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.278114108788337,4.415390194912096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Socorro,2025,12,0.1111111111111111,50.3,32.8,0.4,10.6,1.8,3.9,36570.0,16200,6646.387,2.4374144930170334,West,Mountain,1.2347195879246264,10.50701085558772,50.699999999999996,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.50701085558772,1.2347195879246264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Taos,2025,14,1.0,50.6,40.5,0.3,5.3,0.7,2.3,58950.0,34543,2202.373,15.684445822755729,West,Mountain,2.8144768975525896,10.984461869350051,50.9,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.984461869350051,2.8144768975525896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,Valencia,2025,48,1.0,60.8,30.5,1.0,3.7,0.7,2.6,58933.0,78458,1066.744,73.54904269440466,West,Mountain,4.311457200006967,10.984173452670783,61.8,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.984173452670783,4.311457200006967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Albany,2025,39,1.0,7.3,68.0,11.5,0.0,7.5,5.0,85333.0,317018,522.888,606.2827986107924,Northeast,Middle Atlantic,6.4089945781335285,11.354328247263073,18.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.354328247263073,6.4089945781335285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Bronx,2025,47,1.0,55.1,8.7,28.7,0.3,4.0,2.2,48676.0,1404779,42.176,33307.54457511381,Northeast,Middle Atlantic,10.413569236901226,10.792961918250924,83.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,10.792961918250924,10.413569236901226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Chautauqua,2025,39,1.0,9.6,83.7,2.1,0.1,0.7,3.4,58351.0,125544,1060.41,118.3919427391292,Northeast,Middle Atlantic,4.782411717434716,10.974248913048461,11.7,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,10.974248913048461,4.782411717434716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Dutchess,2025,37,1.0,15.4,66.1,9.2,0.1,3.4,4.9,99478.0,298220,795.602,374.835659035548,Northeast,Middle Atlantic,5.92915197081077,11.507701845595003,24.6,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.507701845595003,5.92915197081077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Erie,2025,44,1.0,6.4,72.3,12.1,0.3,4.9,3.5,72839.0,950622,1042.763,911.637639617056,Northeast,Middle Atlantic,6.8163389120182485,11.196020533841544,18.5,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.196020533841544,6.8163389120182485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Essex,2025,42,1.0,2.9,91.6,1.9,0.2,0.6,2.3,71661.0,36973,1794.122,20.607851639966512,Northeast,Middle Atlantic,3.073056750489629,11.179715900042464,4.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.179715900042464,3.073056750489629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Hamilton,2025,36,1.0,2.1,91.5,1.5,0.0,0.3,4.1,68835.0,5089,1717.378,2.9632381455917103,Northeast,Middle Atlantic,1.3770614046540826,11.139482142884802,3.6,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.139482142884802,1.3770614046540826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Jefferson,2025,36,1.0,7.5,80.2,4.3,0.1,1.9,5.5,66301.0,115040,1267.93,90.73056083537736,Northeast,Middle Atlantic,4.518855593482786,11.10197534163149,11.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.10197534163149,4.518855593482786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Kings,2025,44,1.0,19.0,36.1,26.6,0.1,12.1,5.0,80263.0,2631580,69.377,37931.59116133589,Northeast,Middle Atlantic,10.543565946647965,11.293076480605448,45.6,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.293076480605448,10.543565946647965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Monroe,2025,41,1.0,9.9,67.7,13.5,0.1,3.8,4.5,76382.0,753753,656.944,1147.362636693539,Northeast,Middle Atlantic,7.046092412619703,11.243515437305897,23.4,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.243515437305897,7.046092412619703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Nassau,2025,31,0.0055555555555555,18.7,54.3,10.8,0.0,12.2,3.0,146202.0,1389591,284.542,4883.605935151929,Northeast,Middle Atlantic,8.49384389288155,11.892751345923127,29.5,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.892751345923127,8.49384389288155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,New York,2025,43,1.0,24.4,45.5,12.5,0.1,12.4,4.0,103931.0,1629477,22.658,71916.18854267808,Northeast,Middle Atlantic,11.183270576928104,11.551492118119045,36.9,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.551492118119045,11.183270576928104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Niagara,2025,37,1.0,4.0,82.1,6.3,0.5,1.2,5.4,69633.0,210721,522.348,403.4111358711051,Northeast,Middle Atlantic,6.002432023540443,11.151008232789549,10.3,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.151008232789549,6.002432023540443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Oneida,2025,28,1.0,7.1,78.7,5.7,0.1,4.3,3.6,70154.0,229124,1212.442,188.97728716095284,Northeast,Middle Atlantic,5.246904523756718,11.158462358828096,12.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.158462358828096,5.246904523756718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Onondaga,2025,39,1.0,5.9,73.8,10.2,0.3,4.1,5.2,76945.0,471129,778.393,605.2585262200456,Northeast,Middle Atlantic,6.407306506020914,11.250859156109557,16.1,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.250859156109557,6.407306506020914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Orange,2025,28,1.0,23.9,57.9,10.5,0.1,2.8,4.0,97178.0,406616,812.078,500.71052288080705,Northeast,Middle Atlantic,6.218023305718736,11.484309917723785,34.4,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.484309917723785,6.218023305718736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Oswego,2025,35,1.0,3.3,90.8,0.9,0.1,0.8,3.6,69183.0,117953,951.607,123.95137908821604,Northeast,Middle Atlantic,4.82792469434063,11.14452490099888,4.2,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.14452490099888,4.82792469434063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Putnam,2025,35,1.0,20.0,70.9,2.8,0.1,2.3,3.0,126257.0,98107,230.252,426.08533259211646,Northeast,Middle Atlantic,6.056983835398949,11.746082711466679,22.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.746082711466679,6.056983835398949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Queens,2025,44,1.0,28.1,23.2,16.3,0.3,25.9,3.8,86136.0,2323052,108.724,21366.506015231225,Northeast,Middle Atlantic,9.969626636553237,11.363694330975855,44.400000000000006,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.363694330975855,9.969626636553237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Richmond,2025,41,1.0,19.6,55.5,8.8,0.1,12.7,2.7,98333.0,494956,57.523,8604.488639326877,Northeast,Middle Atlantic,9.060155492544952,11.496125126291883,28.400000000000002,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.496125126291883,9.060155492544952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Rockland,2025,39,1.0,20.6,59.7,10.2,0.1,5.9,2.4,109959.0,341883,173.685,1968.4083254167024,Northeast,Middle Atlantic,7.585488434192144,11.607871942279182,30.8,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.607871942279182,7.585488434192144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Saratoga,2025,36,1.0,3.9,86.8,1.6,0.1,3.0,4.0,100787.0,238284,809.97,294.1886736545798,Northeast,Middle Atlantic,5.687614723611437,11.520774579913628,5.5,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.520774579913628,5.687614723611437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Steuben,2025,40,1.0,2.0,91.4,1.6,0.1,1.6,2.9,65887.0,92588,1390.508,66.5857370112218,Northeast,Middle Atlantic,4.2133969698289375,11.095711609827516,3.6,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.095711609827516,4.2133969698289375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Suffolk,2025,41,1.0,22.8,62.0,6.9,0.1,4.4,3.0,130686.0,1530146,910.922,1679.7771927783058,Northeast,Middle Atlantic,7.427011580173083,11.780560430243058,29.700000000000003,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.780560430243058,7.427011580173083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Tompkins,2025,38,1.0,6.6,73.7,3.6,0.1,10.1,4.7,74024.0,104537,474.644,220.2429610402744,Northeast,Middle Atlantic,5.3992614688747125,11.212158152969792,10.2,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.212158152969792,5.3992614688747125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Wayne,2025,36,1.0,5.3,86.6,2.2,0.1,0.7,4.6,74506.0,90929,603.83,150.58708576917343,Northeast,Middle Atlantic,5.021160283360547,11.218648359685256,7.5,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.218648359685256,5.021160283360547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,Westchester,2025,41,1.0,27.4,49.2,12.7,0.1,6.2,3.3,118976.0,999677,430.817,2320.421431837648,Northeast,Middle Atlantic,7.749934963181751,11.686685476102275,40.099999999999994,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,11.686685476102275,7.749934963181751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,Alexander,2025,39,1.0,5.6,85.5,5.0,0.1,1.0,2.8,65354.0,36412,259.985,140.0542338981095,South,South Atlantic,4.949144453999343,11.087589227219652,10.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.087589227219652,4.949144453999343,0.0,0.0,0.0,0.0
North Carolina,Avery,2025,38,1.0,6.1,85.7,3.8,0.1,0.4,3.3,61428.0,17680,247.338,71.4811310837801,South,South Atlantic,4.283326267073502,11.025637315334281,9.899999999999999,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.025637315334281,4.283326267073502,0.0,0.0,0.0,0.0
North Carolina,Buncombe,2025,42,1.0,8.6,80.8,4.8,0.1,1.1,4.3,74436.0,274360,656.49,417.9195418056634,South,South Atlantic,6.037678877152946,11.217708409030596,13.399999999999999,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.217708409030596,6.037678877152946,0.0,0.0,0.0,0.0
North Carolina,Caldwell,2025,37,1.0,6.7,85.3,4.1,0.1,0.5,3.2,56425.0,80536,471.888,170.66761604448513,South,South Atlantic,5.145560142336558,10.940685324169365,10.8,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.940685324169365,5.145560142336558,0.0,0.0,0.0,0.0
North Carolina,Carteret,2025,37,1.0,4.9,85.3,4.1,0.2,1.0,4.1,72322.0,69148,507.604,136.22430083293276,South,South Atlantic,4.921616819381492,11.188897476506575,9.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.188897476506575,4.921616819381492,0.0,0.0,0.0,0.0
North Carolina,Caswell,2025,39,1.0,5.1,59.9,30.5,0.0,0.4,4.0,59755.0,22404,425.483,52.65545274429296,South,South Atlantic,3.9825830994069134,10.998024883162207,35.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998024883162207,3.9825830994069134,0.0,0.0,0.0,0.0
North Carolina,Catawba,2025,43,1.0,11.5,71.9,7.7,0.1,4.3,4.3,67864.0,163573,401.374,407.53262543164226,South,South Atlantic,6.012571777528634,11.125275716732066,19.2,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.125275716732066,6.012571777528634,0.0,0.0,0.0,0.0
North Carolina,Cumberland,2025,44,1.0,12.7,39.8,36.7,0.9,2.6,5.9,61291.0,338545,652.566,518.7904365228958,South,South Atlantic,6.253425723659714,11.023404607698067,49.400000000000006,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.023404607698067,6.253425723659714,0.0,0.0,0.0,0.0
North Carolina,Davidson,2025,50,1.0,8.9,76.0,9.1,0.1,1.5,3.8,64172.0,172954,553.178,312.6552393623752,South,South Atlantic,5.748294418890322,11.069337840469915,18.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.069337840469915,5.748294418890322,0.0,0.0,0.0,0.0
North Carolina,Durham,2025,43,1.0,15.8,41.7,31.8,0.2,5.4,4.5,82316.0,332353,287.547,1155.8214830966765,South,South Atlantic,7.0534314223737224,11.318332926695176,47.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.318332926695176,7.0534314223737224,0.0,0.0,0.0,0.0
North Carolina,Edgecombe,2025,40,1.0,6.2,34.9,55.5,0.3,0.2,2.5,51265.0,48736,505.436,96.42368173220744,South,South Atlantic,4.579069320029377,10.844783043399849,61.7,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.844783043399849,4.579069320029377,0.0,0.0,0.0,0.0
North Carolina,Forsyth,2025,46,1.0,15.1,53.5,24.6,0.1,2.3,3.8,67165.0,389977,407.858,956.1587611374548,South,South Atlantic,6.863969272299457,11.114922446093194,39.7,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114922446093194,6.863969272299457,0.0,0.0,0.0,0.0
North Carolina,Graham,2025,43,1.0,3.0,84.9,0.4,9.6,0.7,1.1,49684.0,8072,291.968,27.646865409907935,South,South Atlantic,3.355044027398725,10.813458355665464,3.4,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.813458355665464,3.355044027398725,0.0,0.0,0.0,0.0
North Carolina,Granville,2025,40,0.9833333333333332,11.1,55.4,28.8,0.2,0.4,3.3,71111.0,60877,531.991,114.43238701406604,South,South Atlantic,4.748684964734379,11.17201137792151,39.9,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17201137792151,4.748684964734379,0.0,0.0,0.0,0.0
North Carolina,Guilford,2025,43,1.0,10.1,46.0,33.5,0.1,5.4,4.3,68642.0,547940,645.98,848.2305953744698,South,South Atlantic,6.744330757647437,11.136674439500458,43.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.136674439500458,6.744330757647437,0.0,0.0,0.0,0.0
North Carolina,Haywood,2025,44,1.0,5.0,90.4,0.9,0.4,0.4,2.7,61912.0,62662,553.56,113.19820796300311,South,South Atlantic,4.737935605005996,11.033485452777471,5.9,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033485452777471,4.737935605005996,0.0,0.0,0.0,0.0
North Carolina,Hyde,2025,20,0.0944444444444444,10.1,57.7,24.2,1.5,0.0,6.5,53713.0,4592,612.342,7.499077313004824,South,South Atlantic,2.139957606192943,10.891428954153636,34.3,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.891428954153636,2.139957606192943,0.0,0.0,0.0,0.0
North Carolina,Johnston,2025,42,1.0,16.8,61.4,16.7,0.2,0.8,3.5,83384.0,234263,792.019,295.7795204407975,South,South Atlantic,5.692989507702281,11.33122371605568,33.5,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33122371605568,5.692989507702281,0.0,0.0,0.0,0.0
North Carolina,Lenoir,2025,37,1.0,8.8,47.3,39.2,0.1,0.7,3.6,45143.0,54919,399.087,137.6115984735158,South,South Atlantic,4.93167576632467,10.717612659648976,48.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.717612659648976,4.93167576632467,0.0,0.0,0.0,0.0
North Carolina,Lincoln,2025,41,1.0,8.1,82.0,5.9,0.1,0.8,2.9,80016.0,92716,295.847,313.39171936845736,South,South Atlantic,5.750639722321617,11.289994391081091,14.0,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.289994391081091,5.750639722321617,0.0,0.0,0.0,0.0
North Carolina,Macon,2025,34,1.0,10.0,85.2,1.4,0.2,0.6,2.4,59061.0,37941,515.565,73.59110878356753,South,South Atlantic,4.312021314899725,10.9863430185918,11.4,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9863430185918,4.312021314899725,0.0,0.0,0.0,0.0
North Carolina,Martin,2025,28,1.0,4.4,51.2,40.1,0.1,0.6,3.4,48578.0,21644,456.412,47.42206602806237,South,South Atlantic,3.879955619498059,10.79094661774158,44.5,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79094661774158,3.879955619498059,0.0,0.0,0.0,0.0
North Carolina,Mecklenburg,2025,51,1.0,16.0,43.2,29.7,0.1,6.3,4.1,87005.0,1154681,523.608,2205.239415746131,South,South Atlantic,7.699044723274578,11.37373236077595,45.7,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37373236077595,7.699044723274578,0.0,0.0,0.0,0.0
North Carolina,Mitchell,2025,35,1.0,5.6,91.0,0.9,0.3,0.5,1.6,57602.0,14992,221.251,67.76014571685552,South,South Atlantic,4.230624299722053,10.961329928661026,6.5,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.961329928661026,4.230624299722053,0.0,0.0,0.0,0.0
North Carolina,Montgomery,2025,41,1.0,15.8,62.7,16.0,0.5,1.5,3.2,57766.0,26007,491.537,52.90954699239325,South,South Atlantic,3.987307586393459,10.96417295735939,31.8,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96417295735939,3.987307586393459,0.0,0.0,0.0,0.0
North Carolina,New Hanover,2025,41,1.0,7.9,74.7,10.7,0.1,1.4,4.6,75166.0,235229,192.255,1223.5260461366415,South,South Atlantic,7.1103091470003355,11.227467583836727,18.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.227467583836727,7.1103091470003355,0.0,0.0,0.0,0.0
North Carolina,Northampton,2025,37,1.0,2.4,39.0,54.4,0.2,0.0,3.5,50086.0,16931,536.71,31.54590002049524,South,South Atlantic,3.482651401289233,10.821516772364003,56.8,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.821516772364003,3.482651401289233,0.0,0.0,0.0,0.0
North Carolina,Person,2025,38,0.9777777777777776,6.3,64.2,25.8,0.1,0.1,3.2,63300.0,39542,392.34,100.78503338940716,South,South Atlantic,4.6228630735575384,11.055656405795794,32.1,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.055656405795794,4.6228630735575384,0.0,0.0,0.0,0.0
North Carolina,Pitt,2025,38,1.0,7.9,51.9,34.7,0.1,2.0,3.1,58188.0,177193,652.366,271.6159333870864,South,South Atlantic,5.608063967250157,10.971451612419703,42.6,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.971451612419703,5.608063967250157,0.0,0.0,0.0,0.0
North Carolina,Rockingham,2025,39,1.0,7.2,69.9,17.3,0.1,0.3,4.3,57053.0,92131,565.642,162.87864055356567,South,South Atlantic,5.099126157266949,10.9517534667675,24.5,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9517534667675,5.099126157266949,0.0,0.0,0.0,0.0
North Carolina,Rowan,2025,44,1.0,11.9,67.8,15.5,0.1,0.8,3.7,65725.0,149875,511.61,292.947753171361,South,South Atlantic,5.683402041244841,11.093249864392948,27.4,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.093249864392948,5.683402041244841,0.0,0.0,0.0,0.0
North Carolina,Swain,2025,38,1.0,5.5,59.2,2.6,27.3,0.5,5.0,52349.0,14013,527.726,26.553552411668175,South,South Atlantic,3.3161314714485237,10.865707216298683,8.1,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.865707216298683,3.3161314714485237,0.0,0.0,0.0,0.0
